-0.068	-0.201	-0.137	-0.269	-0.453	-0.667	0.000
-0.039	-0.379	0.004	-0.156	-0.330	-0.535	0.000
0.097	-0.248	0.010	-0.105	-0.348	-0.622	0.000
0.189	-0.340	0.057	-0.121	-0.452	-0.781	0.000
0.433	-0.014	-0.160	-0.367	-0.656	-0.929	0.000
0.599	0.078	0.057	-0.264	-0.602	-0.916	0.000
0.856	0.527	0.059	-0.260	-0.512	-0.874	0.000
0.952	0.515	0.140	-0.150	-0.474	-0.700	0.000
1.149	0.552	0.300	0.072	-0.196	-0.400	0.000
0.951	0.744	0.270	0.122	-0.036	-0.295	0.000
0.601	0.562	0.255	0.300	0.253	0.153	0.000
0.076	-0.065	-0.015	0.071	0.059	0.097	0.000
-0.240	-0.331	0.148	0.273	0.452	0.542	0.000
-0.239	-0.239	0.143	0.385	0.484	0.511	0.000
-0.606	-0.385	0.272	0.612	0.761	0.971	0.000
-0.393	-0.234	-0.020	0.246	0.324	0.356	0.000
-0.374	-0.128	0.008	0.343	0.456	0.444	0.000
0.310	0.322	0.184	0.162	-0.074	-0.335	0.000
0.125	0.010	-0.042	-0.121	-0.298	-0.489	0.000
0.680	0.467	0.156	-0.139	-0.455	-0.730	0.000
0.506	0.383	0.048	-0.203	-0.588	-0.772	0.000
0.683	0.436	0.019	-0.352	-0.786	-1.028	0.000
0.453	0.305	-0.112	-0.401	-0.839	-0.976	0.000
1.230	0.691	0.067	-0.662	-1.261	-1.565	0.000
1.001	0.581	-0.047	-0.790	-1.392	-1.758	0.000
1.447	0.962	0.390	-0.423	-1.121	-1.389	0.000
1.107	0.673	0.261	-0.499	-1.260	-1.575	0.000
1.332	0.876	0.559	-0.236	-0.898	-1.356	0.000
1.166	0.860	0.518	-0.144	-0.756	-1.308	0.000
1.378	1.355	1.026	0.336	-0.379	-1.015	0.000
0.634	0.459	0.561	0.310	-0.130	-0.495	0.000
0.348	0.292	0.837	0.771	0.525	0.312	0.000
0.065	0.125	0.677	0.779	0.743	0.559	0.000
-0.029	0.088	0.635	0.829	0.815	0.649	0.000
0.104	0.349	0.660	0.707	0.723	0.460	0.000
0.346	0.290	0.461	0.499	0.424	0.162	0.000
0.348	0.493	0.317	0.305	0.185	-0.154	0.000
0.346	0.347	0.034	-0.089	-0.400	-0.613	0.000
0.697	0.523	0.041	-0.140	-0.496	-0.904	0.000
0.298	0.217	-0.109	-0.311	-0.646	-1.095	0.000
0.204	0.174	-0.195	-0.396	-0.845	-1.333	0.000
-0.138	0.669	-0.304	-0.382	-1.005	-1.558	0.000
-0.258	-0.097	-0.325	-0.367	-0.924	-1.437	0.000
-0.508	-0.364	-0.276	-0.277	-0.681	-1.088	0.000
-0.257	-0.102	-0.065	-0.110	-0.382	-0.649	0.000
-0.667	-0.262	-0.342	-0.242	-0.431	-0.614	0.000
-0.323	-0.234	0.029	-0.033	-0.161	-0.368	0.000
-0.868	-0.519	-0.444	-0.347	-0.417	-0.530	0.000
-0.643	-0.478	-0.395	-0.387	-0.525	-0.863	0.000
-1.074	-0.475	-0.635	-0.494	-0.624	-0.917	0.000
-0.385	0.037	-0.177	-0.234	-0.464	-0.848	0.000
-1.022	-0.506	-0.888	-0.995	-1.245	-1.738	0.000
0.253	0.366	-0.249	-0.300	-0.684	-1.176	0.000
0.586	0.692	0.154	-0.174	-0.561	-1.244	0.000
0.708	0.606	0.131	-0.234	-0.554	-1.210	0.000
0.541	0.504	-0.191	-0.470	-0.822	-1.268	0.000
0.965	0.946	0.033	-0.175	-0.506	-0.896	0.000
0.764	0.528	-0.009	-0.172	-0.373	-0.700	0.000
0.563	0.546	0.203	0.051	-0.084	-0.344	0.000
0.418	0.383	0.288	0.323	0.289	-0.020	0.000
0.365	0.475	0.620	0.647	0.542	0.493	0.000
0.021	0.216	0.534	0.614	0.613	0.559	0.000
0.031	0.193	0.294	0.377	0.360	0.166	0.000
0.421	0.255	0.597	0.527	0.389	0.204	0.000
0.811	0.785	0.757	0.544	0.254	-0.171	0.000
1.070	1.132	0.259	-0.354	-0.972	-1.494	0.000
1.097	0.908	0.331	-0.146	-0.787	-1.249	0.000
1.655	1.243	0.523	-0.181	-0.939	-1.281	0.000
1.081	0.903	0.249	-0.537	-1.187	-1.551	0.000
1.359	1.008	0.315	-0.417	-1.101	-1.362	0.000
1.418	0.976	0.322	-0.392	-1.055	-1.362	0.000
1.989	1.250	0.166	-0.794	-1.640	-1.989	0.000
2.044	1.176	0.135	-0.863	-1.707	-2.253	0.000
2.011	1.165	0.029	-0.910	-1.801	-2.322	0.000
1.921	1.211	0.154	-0.966	-1.913	-2.665	0.000
2.389	1.721	0.566	-0.605	-1.547	-2.401	0.000
2.181	1.477	0.379	-0.871	-2.011	-3.160	0.000
2.476	1.750	1.421	0.020	-1.232	-2.509	0.000
3.019	2.057	0.319	-1.077	-2.334	-3.610	0.000
2.062	1.480	1.172	0.335	-0.601	-1.545	0.000
1.476	0.857	1.103	0.808	0.459	-0.213	0.000
1.057	0.850	1.199	1.120	0.940	0.443	0.000
0.720	0.594	1.017	1.186	1.215	0.886	0.000
0.849	0.801	0.990	0.838	0.783	0.485	0.000
0.906	0.592	0.715	0.660	0.641	0.331	0.000
0.637	0.590	0.559	0.372	0.158	-0.220	0.000
0.655	0.596	0.519	0.382	0.100	-0.229	0.000
0.744	0.718	0.356	0.106	-0.386	-0.879	0.000
0.339	0.391	-0.050	-0.132	-0.619	-1.176	0.000
0.132	0.506	0.033	-0.148	-0.726	-1.518	0.000
-0.251	-0.142	-0.401	-0.510	-0.776	-1.664	0.000
-0.504	0.135	0.909	0.820	0.534	-0.354	0.000
-0.823	-0.352	-0.536	-0.663	-1.251	-2.077	0.000
-1.532	-0.899	-0.656	-0.548	-0.890	-1.311	0.000
-1.096	-0.706	-0.271	-0.159	-0.491	-0.845	0.000
-1.665	-1.114	-0.535	-0.296	-0.352	-0.475	0.000
-1.132	-0.782	-0.099	0.040	-0.013	-0.200	0.000
-1.531	-0.317	-0.395	-0.110	-0.003	0.023	0.000
-0.881	-0.596	0.228	0.400	0.397	0.131	0.000
-1.094	-0.641	0.036	0.248	0.304	0.106	0.000
-0.433	0.276	0.414	0.404	0.233	-0.286	0.000
-0.585	0.229	0.181	0.227	-0.032	-0.488	0.000
0.186	0.739	0.536	0.330	-0.238	-0.944	0.000
-0.525	-0.820	-1.162	-1.250	-1.535	-2.422	0.000
-0.519	0.408	-0.158	-0.247	-0.531	-1.422	0.000
0.661	1.412	0.706	0.354	-0.112	-1.060	0.000
0.720	1.131	0.341	0.144	-0.248	-0.913	0.000
1.123	1.203	0.416	0.185	-0.184	-0.822	0.000
1.022	0.751	0.455	0.390	0.087	-0.276	0.000
1.089	0.798	0.712	0.598	0.247	-0.106	0.000
0.716	0.448	0.587	0.562	0.358	0.076	0.000
0.987	0.894	1.129	1.026	0.888	0.562	0.000
0.476	0.490	1.006	0.977	0.956	0.632	0.000
1.059	0.831	1.252	1.069	0.863	0.345	0.000
1.348	0.935	1.130	0.736	0.338	-0.230	0.000
1.924	1.354	0.745	-0.048	-0.881	-1.834	0.000
2.411	1.758	1.231	-0.010	-1.191	-2.367	0.000
2.759	1.528	0.107	-1.116	-2.308	-3.475	0.000
2.609	1.991	0.603	-0.472	-1.557	-2.600	0.000
2.640	1.887	0.660	-0.333	-1.296	-2.021	0.000
2.355	1.724	0.377	-0.600	-1.635	-2.167	0.000
2.252	1.392	0.166	-0.810	-1.676	-2.097	0.000
2.057	1.383	0.114	-0.884	-1.734	-2.233	0.000
3.646	2.585	0.837	-0.478	-1.338	-1.788	0.000
3.574	2.528	0.830	-0.666	-1.725	-2.450	0.000
3.779	2.629	0.775	-0.554	-1.544	-2.149	0.000
3.859	2.781	1.135	-0.484	-1.720	-2.766	0.000
4.301	3.063	1.424	-0.242	-1.543	-2.725	0.000
4.613	3.443	1.665	-0.307	-1.747	-3.279	0.000
3.508	2.758	0.583	-1.196	-2.546	-4.081	0.000
3.052	2.282	1.264	-0.128	-1.174	-2.530	0.000
2.232	1.848	1.375	0.841	0.325	-0.534	0.000
1.908	1.531	1.603	1.215	0.881	0.206	0.000
1.120	0.968	1.195	1.184	1.164	0.972	0.000
1.405	1.237	1.121	1.017	0.923	0.469	0.000
0.996	1.091	0.761	0.665	0.642	0.244	0.000
1.065	0.969	0.528	0.304	0.139	-0.491	0.000
0.738	0.767	0.120	-0.012	-0.138	-0.720	0.000
0.625	0.689	0.389	-0.047	-0.462	-1.232	0.000
-0.102	0.280	-0.477	-0.551	-1.021	-1.780	0.000
-0.360	0.282	-0.474	-0.649	-1.557	-2.346	0.000
-1.433	-0.818	-0.956	-1.049	-1.911	-2.745	0.000
-1.492	-0.718	-0.624	-0.811	-1.481	-2.425	0.000
-2.124	-1.293	-0.943	-0.771	-0.979	-1.509	0.000
-2.457	-1.707	-0.538	-0.515	-0.885	-1.221	0.000
-3.017	-2.083	-1.229	-0.822	-0.822	-1.501	0.000
-2.700	-2.115	-0.791	-0.598	-0.547	-0.515	0.000
-3.643	-2.160	-1.655	-1.206	-0.933	-0.720	0.000
-2.817	-2.032	-0.684	-0.577	-0.530	-0.792	0.000
-2.905	-2.133	-1.145	-0.890	-0.725	-0.914	0.000
-2.337	-1.194	-0.533	-0.530	-0.616	-0.936	0.000
-2.281	-0.955	-0.945	-0.809	-0.947	-0.941	0.000
-1.452	-0.496	-0.653	-0.858	-1.430	-2.387	0.000
-1.783	-0.720	-1.329	-1.483	-2.099	-3.165	0.000
-0.954	-0.244	-0.436	-0.710	-1.414	-2.624	0.000
-0.305	0.157	-0.554	-0.656	-1.051	-1.900	0.000
0.219	0.420	-0.298	-0.526	-0.907	-1.728	0.000
0.614	0.523	-0.037	0.031	-0.213	-0.773	0.000
0.839	0.457	0.519	0.456	0.180	-0.466	0.000
0.778	0.486	0.464	0.548	0.328	0.027	0.000
1.120	0.889	1.030	0.880	0.615	0.131	0.000
1.020	0.737	1.214	1.258	1.170	0.840	0.000
1.586	1.257	1.436	0.954	0.534	-0.117	0.000
2.082	1.604	1.412	0.715	0.060	-0.610	0.000
3.359	2.411	1.453	0.163	-1.026	-2.266	0.000
3.441	2.429	0.289	-1.277	-2.725	-4.154	0.000
4.110	2.790	0.950	-0.764	-2.411	-3.781	0.000
4.224	3.070	1.173	-0.272	-1.597	-2.532	0.000
3.943	2.720	1.065	-0.507	-1.791	-2.544	0.000
3.239	2.770	1.913	0.660	-0.295	-0.786	0.000
3.585	2.488	0.730	-0.688	-1.660	-2.319	0.000
