1.1     0.77	0.4     0.14	-0.21	-0.46	0
0.62	0.4	    0.18	0.37	0.62	0.87	0
1.46	1.05	0.84	0.81	0.83	0.95	0
1.22	0.83	0.53	0.34	0.32	0.41	0
0.63	0.23	0.17	-0.52	-0.65	-0.55	0
0.91	0.34	-0.12	-0.56	-0.76	-0.81	0
1.31	0.76	0.32	-0.06	-0.41	-0.56	0
2.28	1.67	1.28	0.81	0.39	0.16	0
1.81	1.3	    0.84	0.34	-0.02	-0.34	0
1.84	1.32	0.92	0.3	    -0.14	-0.52	0
1.43	1.05	0.68	0.21	-0.25	-0.55	0
1.55	1.18	0.82	0.38	-0.12	-0.45	0
1.31	0.93	0.65	0.28	-0.16	-0.41	0
0.96	0.68	0.45	0.15	-0.29	-0.61	0
0.45	0.17	-0.06	-0.17	-0.55	-0.86	0
0.41	0.17	-0.16	-0.35	-0.76	-1.06	0
-0.04	-0.22	-0.51	-0.7	-0.99	-1.29	0
-0.18	-0.16	-0.36	-0.39	-0.58	-0.72	0
0.22	0.23	-0.01	-0.08	-0.33	-0.47	0
-0.86	-0.83	-1.05	-1.06	-1.29	-1.39	0
0.31	0.26	0.07	-0.05	-0.32	-0.45	0
0.25	0.3	    0.01	-0.02	-0.27	-0.44	0
0.08	-0.09	-0.26	-0.54	-0.81	-1.08	0
0.43	0.24	0	    -0.24	-0.54	-0.82	0
0.71	0.29	-0.04	-0.66	-1.13	-1.64	0
0.15	-0.33	-0.6	-1.26	-1.74	-2.22	0
0.21	-0.27	-0.7	-1.42	-1.95	-2.45	0
0.62	0.1	    -0.26	-0.78	-1.18	-1.54	0
0.2	    -0.19	-0.51	-1	    -1.22	-1.51	0
0	    -0.3	-0.55	-0.8	-0.85	-0.91	0
-0.23	-0.44	-0.51	-0.62	-0.44	-0.39	0
-0.95	-0.95	-0.93	-0.83	-0.53	-0.24	0
-1.09	-1.04	-0.96	-0.71	-0.29	0.14	0
-1.18	-1.08	-0.94	-0.67	-0.25	0.13	0
-0.39	-0.25	-0.06	0.29	0.72	1.15	0
-0.45	-0.2	0.02	0.21	0.56	0.81	0
-0.29	-0.15	0.06	0.36	0.68	0.94	0
-0.33	-0.2	-0.02	0.14	0.34	0.56	0
-0.12	0	    0.12	0.36	0.51	0.7	    0
0.69	1.13	0.86	1.01	1.1	    1.22	0
0.5	    0.63	0.62	0.79	0.91	1.04	0
0.82	0.9	    0.85	0.93	1.02	1.14	0
0.62	0.72	0.72	0.85	0.97	1.17	0
0.82	0.96	0.94	1.09	1.17	1.38	0
0.21	0.33	0.39	0.63	0.78	0.98	0
0.06	0.22	0.28	0.56	0.89	1.08	0
0.39	0.58	0.71	0.97	1.54	1.86	0
0.64	0.86	0.98	1.28	1.82	2.15	0
-0.21	-0.08	0.05	0.42	1.12	1.63	0
-0.29	-0.25	-0.19	0.12	0.82	1.28	0
-0.92	-0.98	-0.86	-0.69	-0.21	0.31	0
-0.85	-1.01	-0.95	-0.83	-0.53	-0.1	0
0.33	0.07	0.02	-0.18	0.16	0.35	0
0.31	0	    -0.19	-0.5	-0.55	-0.51	0
1.26	0.81	0.48	-0.04	-0.25	-0.41	0
1.23	0.81	0.42	-0.18	-0.63	-1	    0
0.72	0.19	-0.21	-0.99	-1.57	-2.09	0
1.03	0.6	    0.34	-0.36	-0.88	-1.44	0
-0.04	-0.43	-0.7	-1.36	-1.92	-2.52	0
-0.2	-0.4	-0.54	-0.86	-1.24	-1.63	0
-0.36	-0.53	-0.74	-1.04	-1.39	-1.77	0
0.09	0.06	-0.06	-0.17	-0.56	-0.75	0
-0.51	-0.58	-0.69	-0.83	-1.18	-1.44	0
-0.95	-1	    -1.16	-1.27	-1.42	-1.65	0
-0.02	-0.02	-0.22	-0.33	-0.55	-0.77	0
0.34	0.58	0.55	0.84	0.77	0.85	0
0.78	0.98	1	    1.3	    1.19	1.26	0
-0.53	-0.29	-0.31	-0.06	0.03	0.12	0
-0.44	-0.21	-0.13	0.15	0.15	0.24	0
-1.76	-1.54	-1.44	-1.18	-1.11	-1.04	0
-0.5	-0.42	-0.2	0	    -0.03	-0.05	0
-1.92	-1.59	-1.4	-1.22	-1.15	-1.13	0
-0.13	-0.16	-0.07	-0.29	-0.37	-0.53	0
-0.8	-1.02	-0.97	-1.37	-1.56	-1.85	0
-1.61	-1.8	-1.9	-2.41	-2.64	-2.99	0
-0.7	-0.92	-1.15	-1.56	-1.82	-2.14	0
1.57	1.43	1.27	0.98	0.99	0.84	0
0.04	-0.09	-0.08	-0.23	-0.17	-0.18	0
1.11	1.07	1.13	1.07	1.34	1.47	0
-1.7	-1.71	-1.5	-1.46	-1.05	-0.81	0
-2.16	-2.03	-1.77	-1.53	-1.09	-0.75	0
-1.54	-1.29	-0.99	-0.67	-0.28	0.01	0
-1.02	-0.6	-0.22	0.22	0.62	0.91	0
-0.81	-0.29	0.09	0.46	0.79	0.96	0
0.38	0.8 	1.24	1.51	1.7	    1.88	0
0.34	0.68	0.99	1.2	    1.16	1.22	0
0.77	1.15	1.27	1.55	1.5	    1.59	0
1	    1.21	1.24	1.38	1.18	1.22	0
0.89	1.12	1.05	1.21	1.18	1.18	0
0.5	    0.73	0.62	0.64	0.53	0.48	0
1.25	1.54	1.51	1.56	1.56	1.57	0
1.83	1.97	1.92	1.99	1.96	1.95	0
1.39	1.55	1.6	    1.85	1.97	1.99	0
0.67	1.01	1.11	1.37	1.5	    1.48	0
0.3	    0.63	0.86	1.26	1.59	1.75	0
-0.49	0.05	0.3 	0.71	1.08	1.24	0
-2.61	-2.25	-1.95	-1.55	-1.09	-0.74	0
-1.31	-1.18	-0.86	-0.59	-0.15	0.26	0
-1.37	-1.28	-1.03	-0.75	-0.32	0.07	0
-1.23	-1.34	-1.17	-1.07	-0.67	-0.34	0
-1.27	-1.24	-1.19	-1.33	-1.08	-0.83	0
-0.14	-0.28	-0.26	-0.37	-0.38	-0.32	0
-1.53	-1.71	-1.84	-2.23	-2.34	-2.4	0
0.57	0.25	0.1	    -0.38	-0.69	-0.95	0
1.46	1.12	1.22	0.58	0.22	-0.06	0
1.26	1.06	1.19	0.67	0.35	0.07	0
0.7	    0.73	0.91	0.65	0.32	0.1	    0
0.16	0.46	0.8	    0.94	0.86	0.84	0
-1.44	-1.21	-0.94	-0.84	-0.94	-1.01	0
-1.26	-1.03	-0.83	-0.61	-0.65	-0.7	0
0.56	0.73	0.92	1.12	1.03	1.01	0
-0.43	-0.21	-0.18	0.11	0.02	0.04	0
1.45	1.67	1.62	1.89	1.78	1.87	0
0.57	0.87	0.97	1.52	1.67	2.02	0
1.14	1.54	1.75	2.36	2.44	2.74	0
0.93	1.32	1.66	2.11	2.23	2.69	0
0.29	0.83	1.27	1.83	2.05	2.45	0
1   	1.49	1.93	2.59	2.95	3.43	0
0.68	1.49	2.15	2.87	3.22	3.69	0
-0.72	0.19	0.91	1.79	2.53	3.06	0
-3.33	-2.71	-2.24	-1.85	-1.49	-1.34	0
-2.91	-2.75	-2.52	-2.68	-2.65	-2.71	0
-1.41	-1.38	-1.32	-1.57	-1.64	-1.85	0
-1.11	-1.17	-1.43	-1.82	-1.95	-2.12	0
-0.79	-0.85	-0.92	-1.13	-1.1	-1.18	0
0.97	0.91	0.89	0.76	0.88	0.83	0
-0.58	-0.5	-0.35	-0.39	-0.13	-0.04	0
-1.49	-1.42	-1.31	-1.24	-0.89	-0.65	0
-1.57	-1.24	-0.93	-0.64	-0.25	0.06	0
-0.99	-0.72	-0.09	0.15	0.46	0.7	    0
-1.3	-0.69	0.05	0.31	0.64	0.78	0
2.72	3.33	4	    3.95	4	    3.73	0
-0.43	0.32	0.91	1.18	1.12	1.18	0
0.62	0.98	1.26	1.43	1.07	1.03	0
0.24	0.48	0.79	0.86	0.55	0.42	0
0.57	0.55	0.56	0.46	-0.03	-0.13	0
0.45	0.53	0.5 	0.42	0.04	-0.11	0
0.44	0.35	0.21	0.06	-0.29	-0.6	0
-0.91	-0.81	-0.93	-0.97	-1.2	-1.41	0
-0.46	-0.49	-0.64	-0.66	-0.97	-1.22	0
-2.18	-1.86	-1.76	-1.63	-1.7	-1.95	0
-0.91	-0.61	-0.49	-0.33	-0.35	-0.58	0
-2.08	-1.37	-1	    -0.62	-0.46	-0.55	0
2.92	3.55	3.81	4.02	4.06	3.79	0
-4.17	-3.49	-3.1	-2.61	-2.31	-2.17	0
-2.39	-1.93	-1.7	-1.23	-0.91	-0.66	0
-4.68	-4.4	-4.04	-3.74	-3.3	-2.93	0
-4.45	-4.48	-4.1	-4.06	-3.68	-3.38	0
-2.8	-2.72	-2.55	-2.49	-2.23	-2.05	0
-0.9	-0.97	-0.84	-0.97	-0.96	-0.82	0
-1.4	-1.42	-1.33	-1.54	-1.69	-1.73	0
-0.71	-0.95	-0.87	-1.29	-1.55	-1.76	0
-0.6	-0.71	-0.47	-0.81	-1.01	-1.23	0
0.7	    0.72	1.13	0.88	0.81	0.7	    0
-0.56	0.02	0.67	0.97	1.14	1.23	0
0.76	1.6	    2.57	3.41	3.8	    4.4	    0
-1.56	-0.77	0.06	0.78	1.13	1.47	0
0.43	1.02	1.59	2.22	2.52	2.8	    0
0.06	0.66	0.99	1.65	1.98	2.17	0
0.82	1.23	1.38	2	    2.22	2.44	0
-0.2	0.24	0.36	0.97	1.06	1.35	0
-1.75	-1.38	-1.11	-0.41	-0.01	0.58	0
-3.12	-2.48	-2.1	-1.32	-0.77	-0.25	0
-1.26	-0.76	-0.53	0.33	0.82	1.54	0
-2.28	-1.67	-1.02	0.06	0.7	    1.36	0
-2.54	-1.84	-1.09	-0.11	0.51	1.31	0
-2.45	-1.25	-0.15	1.02	1.69	2.44	0
-6.12	-4.74	-3.73	-2.66	-1.93	-1.26	0
-4.65	-3.69	-2.8	-2.18	-1.57	-1.16	0
-4.25	-3.77	-3.54	-3.49	-3.4	-3.26	0
-1.05	-0.93	-0.77	-0.73	-0.64	-0.67	0
-0.9	-1.06	-1.15	-1.64	-1.65	-1.79	0
-2.21	-2.08	-2.21	-2.42	-2.26	-2.33	0
0.07	-0.05	-0.27	-0.29	-0.06	-0.02	0
-2.23	-2.05	-2.03	-1.78	-1.52	-1.32	0
-2.05	-2.25	-1.97	-1.72	-1.45	-1.17	0
-1.71	-1.48	-0.86	-0.49	-0.3	-0.03	0
-1.19	-0.91	-0.29	0.13	0.35	0.46	0
-2.55	-1.96	-0.91	-0.42	-0.24	-0.12	0
-6.5	-6.5	-5.89	-5.81	-5.56	-5.83	0
-2.51	-1.56	-0.97	-0.73	-0.85	-1.14	0
0.71	1.02	1.28	1.29	0.86	0.53	0
0.56	0.82	0.96	1.08	0.42	-0.02	0
2.15	2.09	1.7 	1.64	0.78	0.49	0
-0.22	-0.43	-0.63	-0.51	-1.63	-1.86	0
2.14	1.74	1.44	1.08	0.19	-0.28	0
-2.29	-2.4	-2.69	-2.72	-3.46	-4.06	0
-2.38	-2.53	-2.97	-3.1	-3.81	-4.43	0
-3.48	-3.22	-3.28	-3.18	-3.54	-4.1	0
-4.99	-4.52	-4.49	-4.38	-4.65	-5.29	0
-5.22	-4.32	-3.96	-3.52	-3.47	-3.81	0
-2.05	-1.09	-0.49	-0.12	0.09	-0.12	0
-6.14	-5.23	-4.69	-4.18	-3.92	-3.91	0
-0.3	0.39	0.68	1.03	1.42	1.67	0
-0.36	0.18	0.53	1.01	1.37	1.71	0
0.79	0.97	1.19	1.37	1.7	    2.09	0
-0.18	-0.02	0.34	0.48	0.76	1.05	0
-0.22	-0.17	0.04	-0.16	-0.11	0.16	0
0.59	0.64	0.98	0.67	0.68	0.84	0
-2.55	-2.57	-2.45	-2.99	-3.23	-3.3	0
-2.51	-2.53	-2.03	-2.09	-2.2	-2.26	0
-3.14	-2.95	-2.56	-2.26	-2.2	-2.12	0
-4.48	-3.6	-2.67	-1.9	-1.38	-1.01	0
-6.45	-5.2	-4.02	-2.88	-2.16	-1.57	0
-1.1	0.13	1.14	2.55	3.31	3.9	    0
-1.37	-0.31	0.33	1.41	2.29	2.6	    0
-0.07	0.73	1.38	2.57	3.25	3.69	0
-0.84	-0.18	0.1 	0.95	1.52	1.86	0
-2.19	-1.58	-1.2	-0.41	0.34	0.72	0
-0.26	0.96	1.56	2.19	2.67	3.16	0
0.08	1.58	2.43	3.24	3.6	    3.69	0
-0.63	0.48	1.22	2.11	2.55	2.51	0
1.27	2.29	3.37	4.22	5.63	4.67	0
