2.759	1.267	0.000	-0.900	-1.352
2.690	1.255	0.000	-0.937	-1.495
2.806	1.278	0.000	-0.886	-1.289
2.667	1.240	0.000	-0.917	-1.448
2.677	1.227	0.000	-0.869	-1.303
2.574	1.199	0.000	-0.893	-1.422
2.581	1.192	0.000	-0.865	-1.338
2.548	1.192	0.000	-0.900	-1.456
2.580	1.192	0.000	-0.866	-1.339
2.574	1.199	0.000	-0.893	-1.423
2.677	1.227	0.000	-0.870	-1.305
2.668	1.240	0.000	-0.918	-1.451
2.807	1.278	0.000	-0.887	-1.293
2.692	1.257	0.000	-0.938	-1.499
2.761	1.268	0.000	-0.901	-1.356
2.562	1.218	0.000	-0.955	-1.612
2.647	1.247	0.000	-0.952	-1.562
2.627	1.268	0.000	-1.030	-1.801
2.551	1.230	0.000	-0.994	-1.730
2.477	1.215	0.000	-1.023	-1.852
2.566	1.238	0.000	-1.000	-1.740
2.517	1.219	0.000	-0.992	-1.739
2.576	1.219	0.000	-0.930	-1.524
2.504	1.196	0.000	-0.937	-1.579
2.413	1.112	0.000	-0.783	-1.163
2.121	0.994	0.000	-0.736	-1.166
1.845	0.833	0.000	-0.545	-0.729
1.458	0.675	0.000	-0.477	-0.714
1.095	0.485	0.000	-0.292	-0.336
0.693	0.312	0.000	-0.198	-0.251
0.234	0.084	0.000	0.001	0.119
-0.170	-0.093	0.000	0.107	0.239
-0.687	-0.354	0.000	0.340	0.685
-1.064	-0.523	0.000	0.451	0.832
-1.600	-0.797	0.000	0.703	1.324
-1.818	-0.883	0.000	0.734	1.309
-2.384	-1.178	0.000	1.015	1.875
-2.409	-1.159	0.000	0.935	1.624
-2.830	-1.380	0.000	1.150	2.058
-2.581	-1.221	0.000	0.940	1.555
-2.713	-1.296	0.000	1.023	1.738
-2.413	-1.126	0.000	0.835	1.323
-2.453	-1.148	0.000	0.857	1.369
-2.194	-1.008	0.000	0.711	1.060
-2.375	-1.111	0.000	0.826	1.316
-2.390	-1.113	0.000	0.818	1.282
-2.590	-1.235	0.000	0.968	1.633
-2.393	-1.131	0.000	0.865	1.421
-2.866	-1.394	0.000	1.147	2.031
-2.622	-1.258	0.000	1.000	1.712
-2.934	-1.434	0.000	1.195	2.141
-2.583	-1.243	0.000	0.994	1.712
-2.701	-1.315	0.000	1.084	1.922
-2.443	-1.173	0.000	0.935	1.604
-2.515	-1.217	0.000	0.989	1.730
-1.880	-0.893	0.000	0.688	1.142
-1.929	-0.914	0.000	0.701	1.155
-1.901	-0.905	0.000	0.704	1.179
-2.007	-0.951	0.000	0.731	1.207
-2.018	-0.958	0.000	0.740	1.228
-2.076	-0.980	0.000	0.746	1.218
-1.986	-0.936	0.000	0.707	1.147
-1.917	-0.889	0.000	0.644	0.992
-1.728	-0.790	0.000	0.545	0.791
-1.594	-0.710	0.000	0.451	0.576
-1.535	-0.673	0.000	0.404	0.462
-1.525	-0.660	0.000	0.377	0.388
-1.463	-0.627	0.000	0.346	0.326
-1.705	-0.746	0.000	0.447	0.512
-1.827	-0.814	0.000	0.522	0.673
-2.105	-0.955	0.000	0.651	0.925
-2.127	-0.984	0.000	0.713	1.098
-2.218	-1.039	0.000	0.781	1.257
-2.117	-1.006	0.000	0.787	1.324
-1.907	-0.911	0.000	0.723	1.234
-1.602	-0.772	0.000	0.629	1.103
-1.308	-0.631	0.000	0.518	0.915
-0.987	-0.483	0.000	0.412	0.754
-0.590	-0.289	0.000	0.253	0.471
-0.189	-0.100	0.000	0.109	0.237
0.230	0.102	0.000	-0.053	-0.041
0.601	0.274	0.000	-0.179	-0.238
0.971	0.455	0.000	-0.331	-0.512
1.276	0.600	0.000	-0.444	-0.703
1.651	0.785	0.000	-0.601	-0.989
1.915	0.915	0.000	-0.712	-1.192
2.161	1.046	0.000	-0.846	-1.472
2.198	1.077	0.000	-0.899	-1.613
2.349	1.166	0.000	-1.006	-1.861
2.188	1.102	0.000	-0.983	-1.869
2.181	1.108	0.000	-1.010	-1.956
2.017	1.036	0.000	-0.968	-1.909
2.085	1.062	0.000	-0.978	-1.907
2.064	1.042	0.000	-0.942	-1.811
2.084	1.040	0.000	-0.918	-1.730
2.125	1.041	0.000	-0.880	-1.598
2.258	1.089	0.000	-0.888	-1.559
2.248	1.068	0.000	-0.841	-1.423
2.340	1.107	0.000	-0.861	-1.441
2.262	1.065	0.000	-0.817	-1.347
2.278	1.073	0.000	-0.825	-1.364
2.155	1.011	0.000	-0.771	-1.261
2.222	1.047	0.000	-0.807	-1.336
2.161	1.017	0.000	-0.781	-1.289
2.222	1.047	0.000	-0.807	-1.337
2.154	1.011	0.000	-0.771	-1.263
2.278	1.073	0.000	-0.826	-1.366
2.263	1.065	0.000	-0.818	-1.350
2.341	1.108	0.000	-0.863	-1.444
2.250	1.070	0.000	-0.842	-1.427
2.260	1.090	0.000	-0.890	-1.563
2.128	1.042	0.000	-0.881	-1.602
2.087	1.041	0.000	-0.919	-1.734
2.067	1.043	0.000	-0.944	-1.815
2.089	1.064	0.000	-0.980	-1.911
2.022	1.038	0.000	-0.970	-1.913
2.187	1.111	0.000	-1.013	-1.960
2.195	1.105	0.000	-0.985	-1.874
2.356	1.169	0.000	-1.009	-1.866
2.206	1.081	0.000	-0.902	-1.618
2.169	1.050	0.000	-0.849	-1.478
1.924	0.919	0.000	-0.715	-1.198
1.659	0.789	0.000	-0.605	-0.995
1.284	0.604	0.000	-0.448	-0.709
0.978	0.459	0.000	-0.334	-0.518
0.609	0.278	0.000	-0.182	-0.245
0.237	0.105	0.000	-0.056	-0.048
-0.182	-0.096	0.000	0.105	0.230
-0.583	-0.285	0.000	0.249	0.463
-0.979	-0.479	0.000	0.408	0.746
-1.300	-0.627	0.000	0.514	0.906
-1.593	-0.767	0.000	0.624	1.093
-1.898	-0.906	0.000	0.718	1.224
-2.108	-1.001	0.000	0.783	1.315
-2.208	-1.034	0.000	0.777	1.248
-2.118	-0.980	0.000	0.709	1.089
-2.098	-0.952	0.000	0.648	0.918
-1.821	-0.811	0.000	0.519	0.668
-1.700	-0.744	0.000	0.445	0.507
-1.460	-0.626	0.000	0.345	0.323
-1.524	-0.659	0.000	0.376	0.386
-1.535	-0.673	0.000	0.404	0.462
-1.595	-0.711	0.000	0.452	0.576
-1.730	-0.790	0.000	0.546	0.792
-1.918	-0.890	0.000	0.645	0.993
-1.987	-0.937	0.000	0.708	1.149
-2.078	-0.981	0.000	0.747	1.220
-2.020	-0.959	0.000	0.741	1.231
-2.009	-0.953	0.000	0.732	1.209
-1.903	-0.906	0.000	0.705	1.181
-1.930	-0.914	0.000	0.701	1.156
-1.257	-0.609	0.000	0.492	0.857
-1.416	-0.688	0.000	0.561	0.986
-1.253	-0.608	0.000	0.494	0.864
-1.514	-0.735	0.000	0.598	1.050
-1.383	-0.665	0.000	0.529	0.906
-1.616	-0.779	0.000	0.626	1.083
-1.301	-0.614	0.000	0.464	0.752
-1.433	-0.674	0.000	0.507	0.818
-1.011	-0.449	0.000	0.281	0.349
-0.953	-0.412	0.000	0.233	0.236
-0.662	-0.245	0.000	0.044	-0.186
-0.748	-0.291	0.000	0.091	-0.087
-0.490	-0.152	0.000	-0.051	-0.387
-1.192	-0.502	0.000	0.255	0.187
-1.312	-0.557	0.000	0.294	0.245
-1.814	-0.826	0.000	0.569	0.819
-1.720	-0.795	0.000	0.575	0.885
-2.054	-0.983	0.000	0.781	1.337
-1.832	-0.880	0.000	0.710	1.232
-1.817	-0.893	0.000	0.762	1.394
-1.434	-0.707	0.000	0.611	1.132
-1.276	-0.641	0.000	0.578	1.109
-0.948	-0.481	0.000	0.447	0.876
-0.652	-0.343	0.000	0.346	0.718
-0.276	-0.159	0.000	0.193	0.446
0.074	0.004	0.000	0.073	0.258
0.404	0.165	0.000	-0.062	0.015
0.725	0.316	0.000	-0.175	-0.165
0.973	0.444	0.000	-0.297	-0.410
1.357	0.623	0.000	-0.429	-0.617
1.550	0.736	0.000	-0.561	-0.918
1.834	0.873	0.000	-0.673	-1.115
1.762	0.870	0.000	-0.738	-1.345
1.996	0.993	0.000	-0.859	-1.592
1.777	0.923	0.000	-0.878	-1.756
1.693	0.881	0.000	-0.844	-1.697
1.189	0.665	0.000	-0.728	-1.595
1.339	0.715	0.000	-0.722	-1.506
1.320	0.708	0.000	-0.724	-1.521
1.423	0.724	0.000	-0.667	-1.303
1.443	0.720	0.000	-0.640	-1.213
1.691	0.806	0.000	-0.639	-1.090
1.574	0.748	0.000	-0.590	-1.002
1.780	0.823	0.000	-0.602	-0.941
1.602	0.744	0.000	-0.553	-0.880
1.689	0.775	0.000	-0.556	-0.846
1.471	0.677	0.000	-0.492	-0.762
1.615	0.740	0.000	-0.530	-0.807
1.490	0.686	0.000	-0.501	-0.778
1.615	0.740	0.000	-0.531	-0.808
1.471	0.677	0.000	-0.493	-0.764
1.689	0.775	0.000	-0.557	-0.849
1.603	0.745	0.000	-0.554	-0.883
1.781	0.824	0.000	-0.604	-0.944
1.576	0.749	0.000	-0.591	-1.006
1.693	0.807	0.000	-0.640	-1.094
1.445	0.722	0.000	-0.641	-1.216
1.426	0.725	0.000	-0.669	-1.306
1.323	0.710	0.000	-0.725	-1.524
1.343	0.716	0.000	-0.724	-1.509
1.194	0.667	0.000	-0.730	-1.599
1.698	0.884	0.000	-0.846	-1.700
1.783	0.925	0.000	-0.880	-1.759
2.003	0.996	0.000	-0.861	-1.596
1.769	0.873	0.000	-0.741	-1.349
1.841	0.876	0.000	-0.676	-1.120
1.557	0.739	0.000	-0.563	-0.922
1.364	0.627	0.000	-0.431	-0.621
0.979	0.447	0.000	-0.299	-0.414
0.731	0.319	0.000	-0.177	-0.169
0.409	0.168	0.000	-0.064	0.011
0.079	0.006	0.000	0.071	0.253
-0.272	-0.157	0.000	0.191	0.440
-0.647	-0.340	0.000	0.343	0.712
-0.942	-0.478	0.000	0.443	0.869
-1.269	-0.637	0.000	0.574	1.101
-1.426	-0.703	0.000	0.607	1.123
-1.809	-0.889	0.000	0.758	1.385
-1.824	-0.876	0.000	0.706	1.223
-2.045	-0.978	0.000	0.777	1.328
-1.712	-0.791	0.000	0.571	0.877
-1.807	-0.822	0.000	0.565	0.812
-1.307	-0.554	0.000	0.292	0.240
-1.189	-0.500	0.000	0.254	0.183
-0.488	-0.151	0.000	-0.052	-0.389
-0.748	-0.291	0.000	0.091	-0.087
-0.663	-0.246	0.000	0.045	-0.184
-0.954	-0.413	0.000	0.234	0.238
-1.014	-0.450	0.000	0.282	0.352
-1.436	-0.676	0.000	0.509	0.822
-1.304	-0.615	0.000	0.465	0.756
-1.619	-0.781	0.000	0.628	1.086
-1.386	-0.666	0.000	0.530	0.909
-1.516	-0.736	0.000	0.600	1.053
-1.256	-0.609	0.000	0.495	0.867
-1.417	-0.689	0.000	0.562	0.987
-0.696	-0.341	0.000	0.280	0.494
-0.751	-0.357	0.000	0.270	0.439
-0.662	-0.324	0.000	0.267	0.472
-0.806	-0.379	0.000	0.281	0.445
-0.769	-0.366	0.000	0.281	0.463
-0.824	-0.377	0.000	0.257	0.366
-0.617	-0.276	0.000	0.176	0.224
-0.573	-0.234	0.000	0.097	0.012
-0.301	-0.095	0.000	-0.029	-0.232
-0.093	0.031	0.000	-0.185	-0.594
0.070	0.120	0.000	-0.276	-0.785
0.356	0.280	0.000	-0.449	-1.164
0.572	0.389	0.000	-0.546	-1.347
-0.092	0.065	0.000	-0.277	-0.867
-0.591	-0.200	0.000	-0.011	-0.316
-1.135	-0.472	0.000	0.227	0.129
-1.265	-0.567	0.000	0.372	0.498
-1.553	-0.716	0.000	0.515	0.786
-1.507	-0.719	0.000	0.571	0.976
-1.462	-0.703	0.000	0.571	0.997
-1.239	-0.615	0.000	0.539	1.011
-1.082	-0.536	0.000	0.471	0.883
-0.881	-0.453	0.000	0.435	0.874
-0.584	-0.302	0.000	0.296	0.604
-0.315	-0.183	0.000	0.224	0.518
0.039	-0.004	0.000	0.060	0.203
0.272	0.099	0.000	-0.003	0.127
0.601	0.271	0.000	-0.169	-0.207
0.758	0.344	0.000	-0.223	-0.295
1.143	0.545	0.000	-0.416	-0.681
1.262	0.608	0.000	-0.481	-0.818
1.539	0.764	0.000	-0.654	-1.201
1.400	0.714	0.000	-0.650	-1.255
1.565	0.824	0.000	-0.804	-1.638
1.181	0.660	0.000	-0.716	-1.561
0.962	0.587	0.000	-0.728	-1.702
0.435	0.351	0.000	-0.576	-1.507
0.625	0.429	0.000	-0.613	-1.525
0.747	0.457	0.000	-0.572	-1.345
0.855	0.492	0.000	-0.568	-1.281
0.881	0.472	0.000	-0.485	-1.024
1.101	0.560	0.000	-0.521	-1.025
1.006	0.491	0.000	-0.417	-0.761
1.215	0.582	0.000	-0.473	-0.827
1.066	0.495	0.000	-0.372	-0.600
1.153	0.539	0.000	-0.412	-0.675
0.925	0.418	0.000	-0.293	-0.433
1.093	0.506	0.000	-0.378	-0.604
0.964	0.435	0.000	-0.304	-0.446
1.093	0.506	0.000	-0.378	-0.605
0.925	0.418	0.000	-0.294	-0.434
1.153	0.539	0.000	-0.412	-0.677
1.066	0.496	0.000	-0.374	-0.604
1.215	0.583	0.000	-0.474	-0.830
1.008	0.492	0.000	-0.418	-0.764
1.102	0.561	0.000	-0.523	-1.028
0.882	0.473	0.000	-0.486	-1.027
0.857	0.493	0.000	-0.569	-1.284
0.749	0.458	0.000	-0.573	-1.348
0.628	0.431	0.000	-0.614	-1.528
0.439	0.353	0.000	-0.578	-1.510
0.966	0.589	0.000	-0.729	-1.704
1.186	0.662	0.000	-0.717	-1.563
1.571	0.827	0.000	-0.806	-1.640
1.406	0.716	0.000	-0.651	-1.257
1.545	0.767	0.000	-0.656	-1.203
1.267	0.610	0.000	-0.482	-0.820
1.147	0.547	0.000	-0.417	-0.683
0.762	0.346	0.000	-0.225	-0.296
0.605	0.273	0.000	-0.170	-0.209
0.274	0.101	0.000	-0.004	0.125
0.041	-0.002	0.000	0.059	0.200
-0.313	-0.182	0.000	0.222	0.515
-0.581	-0.300	0.000	0.294	0.599
-0.877	-0.451	0.000	0.432	0.868
-1.077	-0.533	0.000	0.468	0.876
-1.234	-0.612	0.000	0.536	1.004
-1.455	-0.700	0.000	0.567	0.989
-1.500	-0.716	0.000	0.568	0.968
-1.546	-0.712	0.000	0.511	0.778
-1.259	-0.564	0.000	0.368	0.491
-1.129	-0.469	0.000	0.224	0.124
-0.587	-0.198	0.000	-0.013	-0.320
-0.090	0.066	0.000	-0.278	-0.869
0.573	0.389	0.000	-0.547	-1.348
0.355	0.279	0.000	-0.449	-1.163
0.068	0.119	0.000	-0.274	-0.782
-0.096	0.030	0.000	-0.183	-0.590
-0.304	-0.097	0.000	-0.027	-0.228
-0.577	-0.236	0.000	0.099	0.016
-0.620	-0.279	0.000	0.178	0.229
-0.828	-0.379	0.000	0.259	0.371
-0.773	-0.368	0.000	0.283	0.468
-0.809	-0.381	0.000	0.283	0.449
-0.665	-0.326	0.000	0.268	0.476
-0.753	-0.357	0.000	0.271	0.441
-0.040	-0.049	0.000	0.094	0.256
-0.231	-0.132	0.000	0.142	0.307
0.014	-0.022	0.000	0.069	0.209
-0.276	-0.148	0.000	0.144	0.291
-0.071	-0.050	0.000	0.065	0.157
-0.288	-0.141	0.000	0.111	0.189
0.112	0.059	0.000	-0.063	-0.136
-0.018	0.015	0.000	-0.066	-0.206
0.437	0.248	0.000	-0.282	-0.628
0.506	0.305	0.000	-0.374	-0.870
0.794	0.458	0.000	-0.527	-1.184
